2413,57341,175,40704,8080,216,49168
2414,57341,34,128,8080,216,49168
2415,57341,11,128,8080,216,49169
2416,57341,120,128,8079,216,49169
2417,57341,177,8064,8079,216,49169
2418,57341,32,40704,8079,216,49169
2413,57341,175,40704,8079,216,49169
2414,57341,34,128,8079,216,49169
2415,57341,11,128,8079,216,49170
2416,57341,120,128,8078,216,49170
2417,57341,177,8064,8078,216,49170
2418,57341,32,40704,8078,216,49170
2413,57341,175,40704,8078,216,49170
2414,57341,34,128,8078,216,49170
2415,57341,11,128,8078,216,49171
2416,57341,120,128,8077,216,49171
2417,57341,177,8064,8077,216,49171
2418,57341,32,40704,8077,216,49171
2413,57341,175,40704,8077,216,49171
2414,57341,34,128,8077,216,49171
2415,57341,11,128,8077,216,49172
2416,57341,120,128,8076,216,49172
2417,57341,177,8064,8076,216,49172
2418,57341,32,40704,8076,216,49172
2413,57341,175,40704,8076,216,49172
2414,57341,34,128,8076,216,49172
2415,57341,11,128,8076,216,49173
2416,57341,120,128,8075,216,49173
2417,57341,177,8064,8075,216,49173
2418,57341,32,40704,8075,216,49173
2413,57341,175,40704,8075,216,49173
2414,57341,34,128,8075,216,49173
2415,57341,11,128,8075,216,49174
2416,57341,120,128,8074,216,49174
2417,57341,177,8064,8074,216,49174
2418,57341,32,40704,8074,216,49174
2413,57341,175,40704,8074,216,49174
2414,57341,34,128,8074,216,49174
2415,57341,11,128,8074,216,49175
2416,57341,120,128,8073,216,49175
2417,57341,177,8064,8073,216,49175
2418,57341,32,40704,8073,216,49175
2413,57341,175,40704,8073,216,49175
2414,57341,34,128,8073,216,49175
2415,57341,11,128,8073,216,49176
2416,57341,120,128,8072,216,49176
2417,57341,177,8064,8072,216,49176
2418,57341,32,40704,8072,216,49176
2413,57341,175,40704,8072,216,49176
2414,57341,34,128,8072,216,49176
2415,57341,11,128,8072,216,49177
2416,57341,120,128,8071,216,49177
2417,57341,177,8064,8071,216,49177
2418,57341,32,40704,8071,216,49177
2413,57341,175,40704,8071,216,49177
2414,57341,34,128,8071,216,49177
2415,57341,11,128,8071,216,49178
2416,57341,120,128,8070,216,49178
2417,57341,177,8064,8070,216,49178
2418,57341,32,40704,8070,216,49178
2413,57341,175,40704,8070,216,49178
2414,57341,34,128,8070,216,49178
2415,57341,11,128,8070,216,49179
2416,57341,120,128,8069,216,49179
2417,57341,177,8064,8069,216,49179
2418,57341,32,40704,8069,216,49179
2413,57341,175,40704,8069,216,49179
2414,57341,34,128,8069,216,49179
2415,57341,11,128,8069,216,49180
2416,57341,120,128,8068,216,49180
2417,57341,177,8064,8068,216,49180
2418,57341,32,40704,8068,216,49180
2413,57341,175,40704,8068,216,49180
2414,57341,34,128,8068,216,49180
2415,57341,11,128,8068,216,49181
2416,57341,120,128,8067,216,49181
2417,57341,177,8064,8067,216,49181
2418,57341,32,40704,8067,216,49181
2413,57341,175,40704,8067,216,49181
2414,57341,34,128,8067,216,49181
2415,57341,11,128,8067,216,49182
2416,57341,120,128,8066,216,49182
2417,57341,177,8064,8066,216,49182
2418,57341,32,40704,8066,216,49182
2413,57341,175,40704,8066,216,49182
2414,57341,34,128,8066,216,49182
2415,57341,11,128,8066,216,49183
2416,57341,120,128,8065,216,49183
2417,57341,177,8064,8065,216,49183
2418,57341,32,40704,8065,216,49183
2413,57341,175,40704,8065,216,49183
2414,57341,34,128,8065,216,49183
2415,57341,11,128,8065,216,49184
2416,57341,120,128,8064,216,49184
2417,57341,177,8064,8064,216,49184
2418,57341,32,40704,8064,216,49184
2413,57341,175,40704,8064,216,49184
2414,57341,34,128,8064,216,49184
2415,57341,11,128,8064,216,49185
2416,57341,120,128,8063,216,49185
2417,57341,177,8064,8063,216,49185
2418,57341,32,32512,8063,216,49185
2413,57341,175,32512,8063,216,49185
2414,57341,34,128,8063,216,49185
2415,57341,11,128,8063,216,49186
2416,57341,120,128,8062,216,49186
2417,57341,177,8064,8062,216,49186
2418,57341,32,32512,8062,216,49186
2413,57341,175,32512,8062,216,49186
2414,57341,34,128,8062,216,49186
2415,57341,11,128,8062,216,49187
2416,57341,120,128,8061,216,49187
2417,57341,177,8064,8061,216,49187
2418,57341,32,32512,8061,216,49187
2413,57341,175,32512,8061,216,49187
2414,57341,34,128,8061,216,49187
2415,57341,11,128,8061,216,49188
2416,57341,120,128,8060,216,49188
2417,57341,177,8064,8060,216,49188
2418,57341,32,32512,8060,216,49188
2413,57341,175,32512,8060,216,49188
2414,57341,34,128,8060,216,49188
2415,57341,11,128,8060,216,49189
2416,57341,120,128,8059,216,49189
2417,57341,177,8064,8059,216,49189
2418,57341,32,32512,8059,216,49189
2413,57341,175,32512,8059,216,49189
2414,57341,34,128,8059,216,49189
2415,57341,11,128,8059,216,49190
2416,57341,120,128,8058,216,49190
2417,57341,177,8064,8058,216,49190
2418,57341,32,32512,8058,216,49190
2413,57341,175,32512,8058,216,49190
2414,57341,34,128,8058,216,49190
2415,57341,11,128,8058,216,49191
2416,57341,120,128,8057,216,49191
2417,57341,177,8064,8057,216,49191
2418,57341,32,32512,8057,216,49191
2413,57341,175,32512,8057,216,49191
2414,57341,34,128,8057,216,49191
2415,57341,11,128,8057,216,49192
2416,57341,120,128,8056,216,49192
2417,57341,177,8064,8056,216,49192
2418,57341,32,32512,8056,216,49192
2413,57341,175,32512,8056,216,49192
2414,57341,34,128,8056,216,49192
2415,57341,11,128,8056,216,49193
2416,57341,120,128,8055,216,49193
2417,57341,177,8064,8055,216,49193
2418,57341,32,32512,8055,216,49193
2413,57341,175,32512,8055,216,49193
2414,57341,34,128,8055,216,49193
2415,57341,11,128,8055,216,49194
2416,57341,120,128,8054,216,49194
2417,57341,177,8064,8054,216,49194
2418,57341,32,32512,8054,216,49194
2413,57341,175,32512,8054,216,49194
2414,57341,34,128,8054,216,49194
2415,57341,11,128,8054,216,49195
2416,57341,120,128,8053,216,49195
2417,57341,177,8064,8053,216,49195
2418,57341,32,32512,8053,216,49195
2413,57341,175,32512,8053,216,49195
2414,57341,34,128,8053,216,49195
2415,57341,11,128,8053,216,49196
2416,57341,120,128,8052,216,49196
2417,57341,177,8064,8052,216,49196
2418,57341,32,32512,8052,216,49196
2413,57341,175,32512,8052,216,49196
2414,57341,34,128,8052,216,49196
2415,57341,11,128,8052,216,49197
2416,57341,120,128,8051,216,49197
2417,57341,177,8064,8051,216,49197
2418,57341,32,32512,8051,216,49197
2413,57341,175,32512,8051,216,49197
2414,57341,34,128,8051,216,49197
2415,57341,11,128,8051,216,49198
2416,57341,120,128,8050,216,49198
2417,57341,177,8064,8050,216,49198
2418,57341,32,32512,8050,216,49198
2413,57341,175,32512,8050,216,49198
2414,57341,34,128,8050,216,49198
2415,57341,11,128,8050,216,49199
2416,57341,120,128,8049,216,49199
2417,57341,177,8064,8049,216,49199
2418,57341,32,32512,8049,216,49199
2413,57341,175,32512,8049,216,49199
2414,57341,34,128,8049,216,49199
2415,57341,11,128,8049,216,49200
2416,57341,120,128,8048,216,49200
2417,57341,177,8064,8048,216,49200
2418,57341,32,32512,8048,216,49200
2413,57341,175,32512,8048,216,49200
2414,57341,34,128,8048,216,49200
2415,57341,11,128,8048,216,49201
2416,57341,120,128,8047,216,49201
2417,57341,177,8064,8047,216,49201
2418,57341,32,32512,8047,216,49201
2413,57341,175,32512,8047,216,49201
2414,57341,34,128,8047,216,49201
2415,57341,11,128,8047,216,49202
2416,57341,120,128,8046,216,49202
2417,57341,177,8064,8046,216,49202
2418,57341,32,32512,8046,216,49202
2413,57341,175,32512,8046,216,49202
2414,57341,34,128,8046,216,49202
2415,57341,11,128,8046,216,49203
2416,57341,120,128,8045,216,49203
2417,57341,177,8064,8045,216,49203
2418,57341,32,32512,8045,216,49203
2413,57341,175,32512,8045,216,49203
2414,57341,34,128,8045,216,49203
2415,57341,11,128,8045,216,49204
2416,57341,120,128,8044,216,49204
2417,57341,177,8064,8044,216,49204
2418,57341,32,32512,8044,216,49204
2413,57341,175,32512,8044,216,49204
2414,57341,34,128,8044,216,49204
2415,57341,11,128,8044,216,49205
2416,57341,120,128,8043,216,49205
2417,57341,177,8064,8043,216,49205
2418,57341,32,32512,8043,216,49205
2413,57341,175,32512,8043,216,49205
2414,57341,34,128,8043,216,49205
2415,57341,11,128,8043,216,49206
2416,57341,120,128,8042,216,49206
2417,57341,177,8064,8042,216,49206
2418,57341,32,32512,8042,216,49206
2413,57341,175,32512,8042,216,49206
2414,57341,34,128,8042,216,49206
2415,57341,11,128,8042,216,49207
2416,57341,120,128,8041,216,49207
2417,57341,177,8064,8041,216,49207
2418,57341,32,32512,8041,216,49207
2413,57341,175,32512,8041,216,49207
2414,57341,34,128,8041,216,49207
2415,57341,11,128,8041,216,49208
2416,57341,120,128,8040,216,49208
2417,57341,177,8064,8040,216,49208
2418,57341,32,32512,8040,216,49208
2413,57341,175,32512,8040,216,49208
2414,57341,34,128,8040,216,49208
2415,57341,11,128,8040,216,49209
2416,57341,120,128,8039,216,49209
2417,57341,177,8064,8039,216,49209
2418,57341,32,32512,8039,216,49209
2413,57341,175,32512,8039,216,49209
2414,57341,34,128,8039,216,49209
2415,57341,11,128,8039,216,49210
2416,57341,120,128,8038,216,49210
2417,57341,177,8064,8038,216,49210
2418,57341,32,32512,8038,216,49210
2413,57341,175,32512,8038,216,49210
2414,57341,34,128,8038,216,49210
2415,57341,11,128,8038,216,49211
2416,57341,120,128,8037,216,49211
2417,57341,177,8064,8037,216,49211
2418,57341,32,32512,8037,216,49211
2413,57341,175,32512,8037,216,49211
2414,57341,34,128,8037,216,49211
2415,57341,11,128,8037,216,49212
2416,57341,120,128,8036,216,49212
2417,57341,177,8064,8036,216,49212
2418,57341,32,32512,8036,216,49212
2413,57341,175,32512,8036,216,49212
2414,57341,34,128,8036,216,49212
2415,57341,11,128,8036,216,49213
2416,57341,120,128,8035,216,49213
2417,57341,177,8064,8035,216,49213
2418,57341,32,32512,8035,216,49213
2413,57341,175,32512,8035,216,49213
2414,57341,34,128,8035,216,49213
2415,57341,11,128,8035,216,49214
2416,57341,120,128,8034,216,49214
2417,57341,177,8064,8034,216,49214
2418,57341,32,32512,8034,216,49214
2413,57341,175,32512,8034,216,49214
2414,57341,34,128,8034,216,49214
2415,57341,11,128,8034,216,49215
2416,57341,120,128,8033,216,49215
2417,57341,177,8064,8033,216,49215
2418,57341,32,32512,8033,216,49215
2413,57341,175,32512,8033,216,49215
2414,57341,34,128,8033,216,49215
2415,57341,11,128,8033,216,49216
2416,57341,120,128,8032,216,49216
2417,57341,177,8064,8032,216,49216
2418,57341,32,32512,8032,216,49216
2413,57341,175,32512,8032,216,49216
2414,57341,34,128,8032,216,49216
2415,57341,11,128,8032,216,49217
2416,57341,120,128,8031,216,49217
2417,57341,177,8064,8031,216,49217
2418,57341,32,24320,8031,216,49217
2413,57341,175,24320,8031,216,49217
2414,57341,34,128,8031,216,49217
2415,57341,11,128,8031,216,49218
2416,57341,120,128,8030,216,49218
2417,57341,177,8064,8030,216,49218
2418,57341,32,24320,8030,216,49218
2413,57341,175,24320,8030,216,49218
2414,57341,34,128,8030,216,49218
2415,57341,11,128,8030,216,49219
2416,57341,120,128,8029,216,49219
2417,57341,177,8064,8029,216,49219
2418,57341,32,24320,8029,216,49219
2413,57341,175,24320,8029,216,49219
2414,57341,34,128,8029,216,49219
2415,57341,11,128,8029,216,49220
2416,57341,120,128,8028,216,49220
2417,57341,177,8064,8028,216,49220
2418,57341,32,24320,8028,216,49220
2413,57341,175,24320,8028,216,49220
2414,57341,34,128,8028,216,49220
2415,57341,11,128,8028,216,49221
2416,57341,120,128,8027,216,49221
2417,57341,177,8064,8027,216,49221
2418,57341,32,24320,8027,216,49221
2413,57341,175,24320,8027,216,49221
2414,57341,34,128,8027,216,49221
2415,57341,11,128,8027,216,49222
2416,57341,120,128,8026,216,49222
2417,57341,177,8064,8026,216,49222
2418,57341,32,24320,8026,216,49222
2413,57341,175,24320,8026,216,49222
2414,57341,34,128,8026,216,49222
2415,57341,11,128,8026,216,49223
2416,57341,120,128,8025,216,49223
2417,57341,177,8064,8025,216,49223
2418,57341,32,24320,8025,216,49223
2413,57341,175,24320,8025,216,49223
2414,57341,34,128,8025,216,49223
2415,57341,11,128,8025,216,49224
2416,57341,120,128,8024,216,49224
2417,57341,177,8064,8024,216,49224
2418,57341,32,24320,8024,216,49224
2413,57341,175,24320,8024,216,49224
2414,57341,34,128,8024,216,49224
2415,57341,11,128,8024,216,49225
2416,57341,120,128,8023,216,49225
2417,57341,177,8064,8023,216,49225
2418,57341,32,24320,8023,216,49225
2413,57341,175,24320,8023,216,49225
2414,57341,34,128,8023,216,49225
2415,57341,11,128,8023,216,49226
2416,57341,120,128,8022,216,49226
2417,57341,177,8064,8022,216,49226
2418,57341,32,24320,8022,216,49226
2413,57341,175,24320,8022,216,49226
2414,57341,34,128,8022,216,49226
2415,57341,11,128,8022,216,49227
2416,57341,120,128,8021,216,49227
2417,57341,177,8064,8021,216,49227
2418,57341,32,24320,8021,216,49227
2413,57341,175,24320,8021,216,49227
2414,57341,34,128,8021,216,49227
2415,57341,11,128,8021,216,49228
2416,57341,120,128,8020,216,49228
2417,57341,177,8064,8020,216,49228
2418,57341,32,24320,8020,216,49228
2413,57341,175,24320,8020,216,49228
2414,57341,34,128,8020,216,49228
2415,57341,11,128,8020,216,49229
2416,57341,120,128,8019,216,49229
2417,57341,177,8064,8019,216,49229
2418,57341,32,24320,8019,216,49229
2413,57341,175,24320,8019,216,49229
2414,57341,34,128,8019,216,49229
2415,57341,11,128,8019,216,49230
2416,57341,120,128,8018,216,49230
2417,57341,177,8064,8018,216,49230
2418,57341,32,24320,8018,216,49230
2413,57341,175,24320,8018,216,49230
2414,57341,34,128,8018,216,49230
2415,57341,11,128,8018,216,49231
2416,57341,120,128,8017,216,49231
2417,57341,177,8064,8017,216,49231
2418,57341,32,24320,8017,216,49231
2413,57341,175,24320,8017,216,49231
2414,57341,34,128,8017,216,49231
2415,57341,11,128,8017,216,49232
2416,57341,120,128,8016,216,49232
2417,57341,177,8064,8016,216,49232
2418,57341,32,24320,8016,216,49232
2413,57341,175,24320,8016,216,49232
2414,57341,34,128,8016,216,49232
2415,57341,11,128,8016,216,49233
2416,57341,120,128,8015,216,49233
2417,57341,177,8064,8015,216,49233
2418,57341,32,24320,8015,216,49233
2413,57341,175,24320,8015,216,49233
2414,57341,34,128,8015,216,49233
2415,57341,11,128,8015,216,49234
2416,57341,120,128,8014,216,49234
2417,57341,177,8064,8014,216,49234
2418,57341,32,24320,8014,216,49234
2413,57341,175,24320,8014,216,49234
2414,57341,34,128,8014,216,49234
2415,57341,11,128,8014,216,49235
2416,57341,120,128,8013,216,49235
2417,57341,177,8064,8013,216,49235
2418,57341,32,24320,8013,216,49235
2413,57341,175,24320,8013,216,49235
2414,57341,34,128,8013,216,49235
2415,57341,11,128,8013,216,49236
2416,57341,120,128,8012,216,49236
2417,57341,177,8064,8012,216,49236
2418,57341,32,24320,8012,216,49236
2413,57341,175,24320,8012,216,49236
2414,57341,34,128,8012,216,49236
2415,57341,11,128,8012,216,49237
2416,57341,120,128,8011,216,49237
2417,57341,177,8064,8011,216,49237
2418,57341,32,24320,8011,216,49237
2413,57341,175,24320,8011,216,49237
2414,57341,34,128,8011,216,49237
2415,57341,11,128,8011,216,49238
2416,57341,120,128,8010,216,49238
2417,57341,177,8064,8010,216,49238
2418,57341,32,24320,8010,216,49238
2413,57341,175,24320,8010,216,49238
2414,57341,34,128,8010,216,49238
2415,57341,11,128,8010,216,49239
2416,57341,120,128,8009,216,49239
2417,57341,177,8064,8009,216,49239
2418,57341,32,24320,8009,216,49239
2413,57341,175,24320,8009,216,49239
2414,57341,34,128,8009,216,49239
2415,57341,11,128,8009,216,49240
2416,57341,120,128,8008,216,49240
2417,57341,177,8064,8008,216,49240
2418,57341,32,24320,8008,216,49240
2413,57341,175,24320,8008,216,49240
2414,57341,34,128,8008,216,49240
2415,57341,11,128,8008,216,49241
2416,57341,120,128,8007,216,49241
2417,57341,177,8064,8007,216,49241
2418,57341,32,24320,8007,216,49241
2413,57341,175,24320,8007,216,49241
2414,57341,34,128,8007,216,49241
2415,57341,11,128,8007,216,49242
2416,57341,120,128,8006,216,49242
2417,57341,177,8064,8006,216,49242
2418,57341,32,24320,8006,216,49242
2413,57341,175,24320,8006,216,49242
2414,57341,34,128,8006,216,49242
2415,57341,11,128,8006,216,49243
2416,57341,120,128,8005,216,49243
2417,57341,177,8064,8005,216,49243
2418,57341,32,24320,8005,216,49243
2413,57341,175,24320,8005,216,49243
2414,57341,34,128,8005,216,49243
2415,57341,11,128,8005,216,49244
2416,57341,120,128,8004,216,49244
2417,57341,177,8064,8004,216,49244
2418,57341,32,24320,8004,216,49244
2413,57341,175,24320,8004,216,49244
2414,57341,34,128,8004,216,49244
2415,57341,11,128,8004,216,49245
2416,57341,120,128,8003,216,49245
2417,57341,177,8064,8003,216,49245
2418,57341,32,24320,8003,216,49245
2413,57341,175,24320,8003,216,49245
2414,57341,34,128,8003,216,49245
2415,57341,11,128,8003,216,49246
2416,57341,120,128,8002,216,49246
2417,57341,177,8064,8002,216,49246
2418,57341,32,24320,8002,216,49246
2413,57341,175,24320,8002,216,49246
2414,57341,34,128,8002,216,49246
2415,57341,11,128,8002,216,49247
2416,57341,120,128,8001,216,49247
2417,57341,177,8064,8001,216,49247
2418,57341,32,24320,8001,216,49247
2413,57341,175,24320,8001,216,49247
2414,57341,34,128,8001,216,49247
2415,57341,11,128,8001,216,49248
2416,57341,120,128,8000,216,49248
2417,57341,177,8064,8000,216,49248
2418,57341,32,24320,8000,216,49248
2413,57341,175,24320,8000,216,49248
2414,57341,34,128,8000,216,49248
2415,57341,11,128,8000,216,49249
2416,57341,120,128,7999,216,49249
2417,57341,177,8064,7999,216,49249
2418,57341,32,16128,7999,216,49249
2413,57341,175,16128,7999,216,49249
2414,57341,34,128,7999,216,49249
2415,57341,11,128,7999,216,49250
2416,57341,120,128,7998,216,49250
2417,57341,177,8064,7998,216,49250
2418,57341,32,16128,7998,216,49250
2413,57341,175,16128,7998,216,49250
2414,57341,34,128,7998,216,49250
2415,57341,11,128,7998,216,49251
2416,57341,120,128,7997,216,49251
2417,57341,177,8064,7997,216,49251
2418,57341,32,16128,7997,216,49251
2413,57341,175,16128,7997,216,49251
2414,57341,34,128,7997,216,49251
2415,57341,11,128,7997,216,49252
2416,57341,120,128,7996,216,49252
2417,57341,177,8064,7996,216,49252
2418,57341,32,16128,7996,216,49252
2413,57341,175,16128,7996,216,49252
2414,57341,34,128,7996,216,49252
2415,57341,11,128,7996,216,49253
2416,57341,120,128,7995,216,49253
2417,57341,177,8064,7995,216,49253
2418,57341,32,16128,7995,216,49253
2413,57341,175,16128,7995,216,49253
2414,57341,34,128,7995,216,49253
2415,57341,11,128,7995,216,49254
2416,57341,120,128,7994,216,49254
2417,57341,177,8064,7994,216,49254
2418,57341,32,16128,7994,216,49254
2413,57341,175,16128,7994,216,49254
2414,57341,34,128,7994,216,49254
2415,57341,11,128,7994,216,49255
2416,57341,120,128,7993,216,49255
2417,57341,177,8064,7993,216,49255
2418,57341,32,16128,7993,216,49255
2413,57341,175,16128,7993,216,49255
2414,57341,34,128,7993,216,49255
2415,57341,11,128,7993,216,49256
2416,57341,120,128,7992,216,49256
2417,57341,177,8064,7992,216,49256
2418,57341,32,16128,7992,216,49256
2413,57341,175,16128,7992,216,49256
2414,57341,34,128,7992,216,49256
2415,57341,11,128,7992,216,49257
2416,57341,120,128,7991,216,49257
2417,57341,177,8064,7991,216,49257
2418,57341,32,16128,7991,216,49257
2413,57341,175,16128,7991,216,49257
2414,57341,34,128,7991,216,49257
2415,57341,11,128,7991,216,49258
2416,57341,120,128,7990,216,49258
2417,57341,177,8064,7990,216,49258
2418,57341,32,16128,7990,216,49258
2413,57341,175,16128,7990,216,49258
2414,57341,34,128,7990,216,49258
2415,57341,11,128,7990,216,49259
2416,57341,120,128,7989,216,49259
2417,57341,177,8064,7989,216,49259
2418,57341,32,16128,7989,216,49259
2413,57341,175,16128,7989,216,49259
2414,57341,34,128,7989,216,49259
2415,57341,11,128,7989,216,49260
2416,57341,120,128,7988,216,49260
2417,57341,177,8064,7988,216,49260
2418,57341,32,16128,7988,216,49260
2413,57341,175,16128,7988,216,49260
2414,57341,34,128,7988,216,49260
2415,57341,11,128,7988,216,49261
2416,57341,120,128,7987,216,49261
2417,57341,177,8064,7987,216,49261
2418,57341,32,16128,7987,216,49261
2413,57341,175,16128,7987,216,49261
2414,57341,34,128,7987,216,49261
2415,57341,11,128,7987,216,49262
2416,57341,120,128,7986,216,49262
2417,57341,177,8064,7986,216,49262
2418,57341,32,16128,7986,216,49262
2413,57341,175,16128,7986,216,49262
2414,57341,34,128,7986,216,49262
2415,57341,11,128,7986,216,49263
2416,57341,120,128,7985,216,49263
2417,57341,177,8064,7985,216,49263
2418,57341,32,16128,7985,216,49263
2413,57341,175,16128,7985,216,49263
2414,57341,34,128,7985,216,49263
2415,57341,11,128,7985,216,49264
2416,57341,120,128,7984,216,49264
2417,57341,177,8064,7984,216,49264
2418,57341,32,16128,7984,216,49264
2413,57341,175,16128,7984,216,49264
2414,57341,34,128,7984,216,49264
2415,57341,11,128,7984,216,49265
2416,57341,120,128,7983,216,49265
2417,57341,177,8064,7983,216,49265
2418,57341,32,16128,7983,216,49265
2413,57341,175,16128,7983,216,49265
2414,57341,34,128,7983,216,49265
2415,57341,11,128,7983,216,49266
2416,57341,120,128,7982,216,49266
2417,57341,177,8064,7982,216,49266
2418,57341,32,16128,7982,216,49266
2413,57341,175,16128,7982,216,49266
2414,57341,34,128,7982,216,49266
2415,57341,11,128,7982,216,49267
2416,57341,120,128,7981,216,49267
2417,57341,177,8064,7981,216,49267
2418,57341,32,16128,7981,216,49267
2413,57341,175,16128,7981,216,49267
2414,57341,34,128,7981,216,49267
2415,57341,11,128,7981,216,49268
2416,57341,120,128,7980,216,49268
2417,57341,177,8064,7980,216,49268
2418,57341,32,16128,7980,216,49268
2413,57341,175,16128,7980,216,49268
2414,57341,34,128,7980,216,49268
2415,57341,11,128,7980,216,49269
2416,57341,120,128,7979,216,49269
2417,57341,177,8064,7979,216,49269
2418,57341,32,16128,7979,216,49269
2413,57341,175,16128,7979,216,49269
2414,57341,34,128,7979,216,49269
2415,57341,11,128,7979,216,49270
2416,57341,120,128,7978,216,49270
2417,57341,177,8064,7978,216,49270
2418,57341,32,16128,7978,216,49270
2413,57341,175,16128,7978,216,49270
2414,57341,34,128,7978,216,49270
2415,57341,11,128,7978,216,49271
2416,57341,120,128,7977,216,49271
2417,57341,177,8064,7977,216,49271
2418,57341,32,16128,7977,216,49271
2413,57341,175,16128,7977,216,49271
2414,57341,34,128,7977,216,49271
2415,57341,11,128,7977,216,49272
2416,57341,120,128,7976,216,49272
2417,57341,177,8064,7976,216,49272
2418,57341,32,16128,7976,216,49272
2413,57341,175,16128,7976,216,49272
2414,57341,34,128,7976,216,49272
2415,57341,11,128,7976,216,49273
2416,57341,120,128,7975,216,49273
2417,57341,177,8064,7975,216,49273
2418,57341,32,16128,7975,216,49273
2413,57341,175,16128,7975,216,49273
2414,57341,34,128,7975,216,49273
2415,57341,11,128,7975,216,49274
2416,57341,120,128,7974,216,49274
2417,57341,177,8064,7974,216,49274
2418,57341,32,16128,7974,216,49274
2413,57341,175,16128,7974,216,49274
2414,57341,34,128,7974,216,49274
2415,57341,11,128,7974,216,49275
2416,57341,120,128,7973,216,49275
2417,57341,177,8064,7973,216,49275
2418,57341,32,16128,7973,216,49275
2413,57341,175,16128,7973,216,49275
2414,57341,34,128,7973,216,49275
2415,57341,11,128,7973,216,49276
2416,57341,120,128,7972,216,49276
2417,57341,177,8064,7972,216,49276
2418,57341,32,16128,7972,216,49276
2413,57341,175,16128,7972,216,49276
2414,57341,34,128,7972,216,49276
2415,57341,11,128,7972,216,49277
2416,57341,120,128,7971,216,49277
2417,57341,177,8064,7971,216,49277
2418,57341,32,16128,7971,216,49277
